OG_name,GCF_000277895,GCF_000961215,GCF_001908725,GCF_002285515,GCF_008370835,GCF_008639345,GCF_009769165,GCF_009883735,GCF_009931595,GCF_013388375,GCF_014236795,GCF_017301775,GCF_017724035,GCF_021906995,GCF_023337365,GCF_025266575,GCF_030168915,GCF_031834635,GCF_032697525,GCF_032698475,GCF_033170385,GCF_040529045,GCF_040529055,GCF_040529065,GCF_040616535,GCF_041519315,GCF_900183975,GCF_903989455,GCF_905367715
OG_1132,KWO_RS06675,AMD14_RS15965,BJD12_RS06170,XJ27_RS22905,XOCgx_RS06985,FLG15_RS15355,FZ025_RS15470,EBN15_RS13310,XaFJ1_RS10715,AD14011_RS06085,G4Q83_RS03405,ISN38_RS16095,XeaCFBP3836p_RS14900,K8O61_RS05910,M3O59_RS14685,M0D43_RS17530,KHF85_RS05850,PG878_RS06695,NYR97_RS01620,NYR95_RS16100,QN245_RS06390,Q7W82_RS17140,RAB70_RS09850,RAB71_RS15145,RZV17_RS14670,ACDH77_RS14645,PD885_RS14055,H7A86_RS14810,KHN93_RS15190
OG_1133,KWO_RS06680,AMD14_RS15960,BJD12_RS06165,XJ27_RS22910,XOCgx_RS06990,FLG15_RS15350,FZ025_RS15475,EBN15_RS13305,,AD14011_RS06090,,ISN38_RS16100,XeaCFBP3836p_RS14895,K8O61_RS05915,M3O59_RS14680,M0D43_RS17535,KHF85_RS05855,PG878_RS06700,NYR97_RS01615,NYR95_RS16095,QN245_RS06395,Q7W82_RS17135,RAB70_RS09855,RAB71_RS15140,RZV17_RS14665,ACDH77_RS14640,,H7A86_RS14805,KHN93_RS15185
OG_1134,KWO_RS06685,,BJD12_RS06160,,XOCgx_RS07000,FLG15_RS15345,FZ025_RS15485,EBN15_RS13300,XaFJ1_RS10710,AD14011_RS06095,G4Q83_RS03410,ISN38_RS16110,,K8O61_RS05920,,M0D43_RS17540,KHF85_RS05860,PG878_RS06710,,NYR95_RS16090,QN245_RS06405,Q7W82_RS17125,RAB70_RS09865,RAB71_RS15130,RZV17_RS14660,,,,KHN93_RS15180
OG_1135,KWO_RS06690,AMD14_RS15950,BJD12_RS06155,,XOCgx_RS07005,FLG15_RS15340,FZ025_RS15490,EBN15_RS13295,XaFJ1_RS10705,AD14011_RS06100,G4Q83_RS03415,ISN38_RS16115,,K8O61_RS05925,,M0D43_RS17545,KHF85_RS05865,PG878_RS06715,,NYR95_RS16085,QN245_RS06410,Q7W82_RS17120,RAB70_RS09870,RAB71_RS15125,RZV17_RS14655,,,,KHN93_RS15175
OG_1136,KWO_RS06695,AMD14_RS15945,BJD12_RS06150,XJ27_RS22915,XOCgx_RS07010,FLG15_RS15335,FZ025_RS15255,EBN15_RS13290,XaFJ1_RS10700,AD14011_RS06105,G4Q83_RS03425,ISN38_RS16120,XeaCFBP3836p_RS14880,K8O61_RS05930,M3O59_RS14665,M0D43_RS17550,KHF85_RS05875,PG878_RS06720,NYR97_RS01605,NYR95_RS16080,QN245_RS06415,Q7W82_RS17115,RAB70_RS09875,RAB71_RS15115,RZV17_RS14650,ACDH77_RS14625,PD885_RS14045,H7A86_RS14800,KHN93_RS15170
OG_1137,KWO_RS06700,AMD14_RS15940,BJD12_RS06145,XJ27_RS22920,XOCgx_RS07015,FLG15_RS15330,FZ025_RS15260,EBN15_RS13285,XaFJ1_RS10695,AD14011_RS06110,G4Q83_RS03430,ISN38_RS16125,XeaCFBP3836p_RS14875,K8O61_RS05935,M3O59_RS14660,M0D43_RS17555,KHF85_RS05880,PG878_RS06725,NYR97_RS01600,NYR95_RS16075,QN245_RS06420,Q7W82_RS17110,RAB70_RS09880,RAB71_RS15110,RZV17_RS14645,ACDH77_RS14620,PD885_RS14040,H7A86_RS14795,KHN93_RS15165
OG_1138,KWO_RS06710,,,XJ27_RS22925,XOCgx_RS23295,FLG15_RS15315,FZ025_RS15270,EBN15_RS13275,XaFJ1_RS10685,,G4Q83_RS03445,ISN38_RS16140,XeaCFBP3836p_RS14870,,M3O59_RS14650,,KHF85_RS05900,PG878_RS06735,NYR97_RS01590,NYR95_RS16065,QN245_RS06430,Q7W82_RS17100,RAB70_RS09890,RAB71_RS15100,,ACDH77_RS14610,PD885_RS14030,H7A86_RS14790,KHN93_RS15155
OG_1139,KWO_RS06715,AMD14_RS15930,BJD12_RS06130,XJ27_RS22930,XOCgx_RS07025,FLG15_RS15310,FZ025_RS03565,EBN15_RS13270,XaFJ1_RS10680,AD14011_RS06130,G4Q83_RS03450,ISN38_RS16145,XeaCFBP3836p_RS14865,K8O61_RS05955,M3O59_RS14645,M0D43_RS17565,KHF85_RS05915,PG878_RS06740,NYR97_RS01585,NYR95_RS16055,QN245_RS06435,Q7W82_RS17095,RAB70_RS09895,RAB71_RS15095,RZV17_RS14630,ACDH77_RS14605,PD885_RS14025,H7A86_RS14780,KHN93_RS15150
OG_1140,KWO_RS06725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_1141,KWO_RS06730,AMD14_RS15920,BJD12_RS06120,XJ27_RS22950,XOCgx_RS07040,FLG15_RS15300,FZ025_RS03545,EBN15_RS13260,XaFJ1_RS10670,AD14011_RS06140,,ISN38_RS16165,XeaCFBP3836p_RS14855,K8O61_RS05975,M3O59_RS14635,M0D43_RS17575,KHF85_RS05935,PG878_RS06755,NYR97_RS01575,NYR95_RS16045,QN245_RS06450,Q7W82_RS17080,RAB70_RS09910,RAB71_RS15080,RZV17_RS14620,ACDH77_RS14595,PD885_RS14015,H7A86_RS14770,KHN93_RS15140
OG_1142,KWO_RS06740,AMD14_RS15915,BJD12_RS06115,XJ27_RS22955,XOCgx_RS07045,FLG15_RS15295,FZ025_RS03540,EBN15_RS13255,XaFJ1_RS10665,AD14011_RS06145,G4Q83_RS03525,ISN38_RS16225,XeaCFBP3836p_RS14850,K8O61_RS06030,M3O59_RS14630,M0D43_RS17580,KHF85_RS05990,PG878_RS06765,NYR97_RS01570,NYR95_RS16040,QN245_RS06460,Q7W82_RS17070,RAB70_RS09920,RAB71_RS15070,RZV17_RS14615,ACDH77_RS14590,PD885_RS14010,H7A86_RS14765,KHN93_RS15135
OG_1143,KWO_RS06745,AMD14_RS15910,BJD12_RS06110,XJ27_RS22960,XOCgx_RS07050,FLG15_RS15290,FZ025_RS03535,EBN15_RS13250,,AD14011_RS06150,G4Q83_RS03530,ISN38_RS16230,XeaCFBP3836p_RS14845,K8O61_RS06035,M3O59_RS14625,M0D43_RS17585,KHF85_RS05995,PG878_RS06770,NYR97_RS01565,NYR95_RS16035,QN245_RS06465,Q7W82_RS17065,RAB70_RS09925,RAB71_RS15065,RZV17_RS14610,ACDH77_RS14585,PD885_RS14005,H7A86_RS14760,KHN93_RS15130
OG_1144,KWO_RS06750,AMD14_RS15905,BJD12_RS06105,XJ27_RS22965,XOCgx_RS07055,FLG15_RS15285,FZ025_RS03530,EBN15_RS13245,XaFJ1_RS10660,AD14011_RS06155,G4Q83_RS03535,ISN38_RS16235,XeaCFBP3836p_RS14840,K8O61_RS06040,M3O59_RS14620,M0D43_RS17590,KHF85_RS06000,PG878_RS06775,NYR97_RS01560,NYR95_RS16030,QN245_RS06470,Q7W82_RS17060,RAB70_RS09930,RAB71_RS15060,RZV17_RS14605,ACDH77_RS14580,PD885_RS14000,H7A86_RS14755,KHN93_RS15125
OG_1145,KWO_RS06755,AMD14_RS15895,BJD12_RS06100,,,,,,,AD14011_RS06160,,,XeaCFBP3836p_RS14835,,M3O59_RS14615,M0D43_RS17595,,,NYR97_RS01555,NYR95_RS16025,,,,,RZV17_RS14600,ACDH77_RS14575,,H7A86_RS14750,KHN93_RS15120
OG_1146,KWO_RS06760,AMD14_RS15890,BJD12_RS06095,XJ27_RS22975,XOCgx_RS07065,FLG15_RS15275,FZ025_RS03515,EBN15_RS13205,XaFJ1_RS10650,AD14011_RS06165,G4Q83_RS03545,ISN38_RS16260,XeaCFBP3836p_RS14830,K8O61_RS06060,M3O59_RS14610,M0D43_RS17600,KHF85_RS06020,PG878_RS06785,NYR97_RS01550,NYR95_RS16020,QN245_RS06480,Q7W82_RS17035,RAB70_RS09955,RAB71_RS15035,RZV17_RS14595,ACDH77_RS14570,PD885_RS13955,H7A86_RS14745,KHN93_RS15115
OG_1147,KWO_RS06765,AMD14_RS15885,BJD12_RS06090,XJ27_RS22980,XOCgx_RS07070,FLG15_RS15270,FZ025_RS03510,EBN15_RS13200,XaFJ1_RS10645,AD14011_RS06170,G4Q83_RS03550,ISN38_RS16265,XeaCFBP3836p_RS14825,K8O61_RS06065,M3O59_RS14605,M0D43_RS17605,KHF85_RS06025,PG878_RS06790,NYR97_RS01545,NYR95_RS16015,QN245_RS06485,Q7W82_RS17030,RAB70_RS09960,RAB71_RS15030,RZV17_RS14590,ACDH77_RS14565,PD885_RS13950,H7A86_RS14740,KHN93_RS15110
OG_1148,KWO_RS06770,AMD14_RS15880,BJD12_RS06085,XJ27_RS22985,XOCgx_RS07075,FLG15_RS15265,FZ025_RS03505,EBN15_RS13195,XaFJ1_RS10640,AD14011_RS06175,G4Q83_RS03555,ISN38_RS16270,XeaCFBP3836p_RS14820,K8O61_RS06070,M3O59_RS14600,M0D43_RS17610,KHF85_RS06030,PG878_RS06795,NYR97_RS01540,NYR95_RS16010,QN245_RS06490,Q7W82_RS17025,RAB70_RS09970,RAB71_RS15025,RZV17_RS14585,ACDH77_RS14560,PD885_RS13945,H7A86_RS14735,KHN93_RS15105
OG_1149,KWO_RS06775,AMD14_RS15875,BJD12_RS06080,XJ27_RS22990,XOCgx_RS07080,FLG15_RS15260,FZ025_RS03500,EBN15_RS13190,XaFJ1_RS10630,AD14011_RS06180,G4Q83_RS03560,ISN38_RS16275,XeaCFBP3836p_RS14815,K8O61_RS06075,M3O59_RS14595,M0D43_RS17615,KHF85_RS06040,PG878_RS06800,NYR97_RS01535,NYR95_RS16005,QN245_RS06495,Q7W82_RS17020,RAB70_RS09975,RAB71_RS15020,RZV17_RS14580,ACDH77_RS14555,PD885_RS13940,H7A86_RS14730,KHN93_RS15100
OG_1150,KWO_RS06785,AMD14_RS15865,BJD12_RS06065,XJ27_RS23005,,FLG15_RS15250,FZ025_RS03490,EBN15_RS13185,,AD14011_RS06190,G4Q83_RS03570,ISN38_RS16285,XeaCFBP3836p_RS14805,K8O61_RS06085,M3O59_RS14585,M0D43_RS17625,KHF85_RS06050,PG878_RS06810,NYR97_RS01525,NYR95_RS15990,QN245_RS06505,Q7W82_RS17010,RAB70_RS09985,RAB71_RS15010,RZV17_RS14570,ACDH77_RS14545,PD885_RS13930,H7A86_RS14720,KHN93_RS15090
OG_1151,KWO_RS06790,AMD14_RS15860,BJD12_RS06060,XJ27_RS23010,XOCgx_RS07095,FLG15_RS15245,FZ025_RS03485,EBN15_RS13180,XaFJ1_RS10620,AD14011_RS06195,G4Q83_RS03575,ISN38_RS16290,XeaCFBP3836p_RS14800,K8O61_RS06090,M3O59_RS14580,M0D43_RS17630,KHF85_RS06055,PG878_RS06820,NYR97_RS01520,NYR95_RS15985,QN245_RS06510,Q7W82_RS17005,RAB70_RS09995,RAB71_RS15000,RZV17_RS14565,ACDH77_RS14540,PD885_RS13925,H7A86_RS14715,KHN93_RS15085
OG_1152,KWO_RS06795,AMD14_RS15855,BJD12_RS06055,XJ27_RS23015,XOCgx_RS07100,FLG15_RS15240,FZ025_RS03480,EBN15_RS13175,XaFJ1_RS10610,AD14011_RS06200,G4Q83_RS03580,ISN38_RS16295,XeaCFBP3836p_RS14795,K8O61_RS06095,M3O59_RS14570,M0D43_RS17635,KHF85_RS06060,PG878_RS06825,NYR97_RS01515,NYR95_RS15980,QN245_RS06515,Q7W82_RS17000,RAB70_RS10000,RAB71_RS14995,RZV17_RS14560,ACDH77_RS14535,PD885_RS13920,H7A86_RS14710,KHN93_RS15080
OG_1153,KWO_RS06800,AMD14_RS15850,BJD12_RS06050,XJ27_RS23020,XOCgx_RS07105,FLG15_RS15235,FZ025_RS03475,EBN15_RS13170,XaFJ1_RS10605,AD14011_RS06205,G4Q83_RS03600,ISN38_RS16300,XeaCFBP3836p_RS14790,,M3O59_RS14565,M0D43_RS17640,KHF85_RS06065,PG878_RS06845,NYR97_RS01510,NYR95_RS15975,QN245_RS06520,Q7W82_RS16980,RAB70_RS10020,RAB71_RS14975,RZV17_RS14555,ACDH77_RS14530,,H7A86_RS14705,KHN93_RS15075
OG_1154,KWO_RS06805,AMD14_RS15845,BJD12_RS06045,XJ27_RS23025,XOCgx_RS07110,FLG15_RS15230,FZ025_RS03470,EBN15_RS13165,XaFJ1_RS10600,AD14011_RS06210,G4Q83_RS03605,ISN38_RS16305,XeaCFBP3836p_RS14785,K8O61_RS06110,M3O59_RS14560,M0D43_RS17645,KHF85_RS06070,PG878_RS06850,NYR97_RS01505,NYR95_RS15970,QN245_RS06525,Q7W82_RS16975,RAB70_RS10025,RAB71_RS14970,RZV17_RS14550,ACDH77_RS14525,PD885_RS13900,H7A86_RS14700,KHN93_RS15070
OG_1155,KWO_RS06810,AMD14_RS15840,BJD12_RS06040,XJ27_RS23030,XOCgx_RS07115,FLG15_RS15225,FZ025_RS03465,EBN15_RS13160,XaFJ1_RS10595,AD14011_RS06215,G4Q83_RS03610,ISN38_RS16310,XeaCFBP3836p_RS14780,K8O61_RS06115,M3O59_RS14555,M0D43_RS17650,KHF85_RS06075,PG878_RS06855,NYR97_RS01500,NYR95_RS15965,QN245_RS06530,Q7W82_RS16970,RAB70_RS10030,RAB71_RS14965,RZV17_RS14545,ACDH77_RS14520,PD885_RS13895,H7A86_RS14695,KHN93_RS15065
OG_1156,KWO_RS06815,AMD14_RS15835,BJD12_RS06035,XJ27_RS23035,XOCgx_RS07120,FLG15_RS15220,FZ025_RS03460,EBN15_RS13155,XaFJ1_RS10590,AD14011_RS06220,G4Q83_RS03615,ISN38_RS16315,XeaCFBP3836p_RS14775,K8O61_RS06120,M3O59_RS14550,M0D43_RS17655,KHF85_RS06080,PG878_RS06860,NYR97_RS01495,NYR95_RS15960,QN245_RS06535,Q7W82_RS16965,RAB70_RS10035,RAB71_RS14960,RZV17_RS14540,ACDH77_RS14515,PD885_RS13890,H7A86_RS14690,KHN93_RS15060
OG_1157,KWO_RS06820,AMD14_RS15830,BJD12_RS06030,XJ27_RS23040,,,FZ025_RS03455,EBN15_RS13150,,AD14011_RS06225,G4Q83_RS03620,ISN38_RS16320,XeaCFBP3836p_RS14770,K8O61_RS06125,M3O59_RS14545,M0D43_RS17660,KHF85_RS06085,PG878_RS06875,NYR97_RS01490,NYR95_RS15955,QN245_RS06550,Q7W82_RS16950,RAB70_RS10050,RAB71_RS14945,RZV17_RS14535,ACDH77_RS14510,PD885_RS13885,H7A86_RS14685,KHN93_RS15055
OG_1158,KWO_RS06825,AMD14_RS15825,BJD12_RS06025,XJ27_RS23045,XOCgx_RS07125,FLG15_RS15210,FZ025_RS03445,EBN15_RS13145,XaFJ1_RS10565,AD14011_RS06235,G4Q83_RS03630,ISN38_RS16330,XeaCFBP3836p_RS14765,K8O61_RS06135,M3O59_RS14535,M0D43_RS17665,KHF85_RS06095,PG878_RS06885,NYR97_RS01485,NYR95_RS15950,QN245_RS06560,Q7W82_RS16940,RAB70_RS10060,RAB71_RS14935,RZV17_RS14530,ACDH77_RS14505,,H7A86_RS14680,KHN93_RS15050
OG_1159,KWO_RS06830,AMD14_RS15820,BJD12_RS06020,XJ27_RS23050,XOCgx_RS07130,FLG15_RS15205,FZ025_RS03440,EBN15_RS13140,XaFJ1_RS10560,AD14011_RS06240,G4Q83_RS03635,ISN38_RS16335,XeaCFBP3836p_RS14760,K8O61_RS06140,M3O59_RS14530,M0D43_RS17670,KHF85_RS06100,PG878_RS06890,NYR97_RS01480,NYR95_RS15945,QN245_RS06565,Q7W82_RS16935,RAB70_RS10065,RAB71_RS14930,RZV17_RS14525,ACDH77_RS14500,PD885_RS13865,H7A86_RS14675,KHN93_RS15045
OG_1160,KWO_RS06840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_1161,KWO_RS06845,AMD14_RS15815,BJD12_RS06005,XJ27_RS23065,XOCgx_RS07140,FLG15_RS15200,FZ025_RS03430,EBN15_RS13130,XaFJ1_RS10555,AD14011_RS06245,G4Q83_RS03640,ISN38_RS16340,XeaCFBP3836p_RS14755,K8O61_RS06145,M3O59_RS14520,M0D43_RS17675,KHF85_RS06105,PG878_RS06895,NYR97_RS01470,NYR95_RS07685,QN245_RS06570,Q7W82_RS16930,RAB70_RS10070,RAB71_RS14925,RZV17_RS14515,ACDH77_RS14495,PD885_RS13860,H7A86_RS14670,KHN93_RS15035
OG_1162,KWO_RS06850,AMD14_RS15810,BJD12_RS06000,XJ27_RS23070,XOCgx_RS07145,FLG15_RS15195,FZ025_RS03425,EBN15_RS13125,XaFJ1_RS10550,AD14011_RS06250,G4Q83_RS03645,ISN38_RS16345,XeaCFBP3836p_RS14750,K8O61_RS06150,M3O59_RS14515,M0D43_RS17680,KHF85_RS06110,PG878_RS06900,NYR97_RS01465,NYR95_RS07690,QN245_RS06575,Q7W82_RS16925,RAB70_RS10075,RAB71_RS14920,RZV17_RS14510,ACDH77_RS14490,PD885_RS13855,H7A86_RS14665,KHN93_RS15030
OG_1163,KWO_RS06855,AMD14_RS15805,BJD12_RS05995,XJ27_RS23075,XOCgx_RS07150,FLG15_RS15190,FZ025_RS03420,EBN15_RS13120,XaFJ1_RS10545,AD14011_RS06255,G4Q83_RS03650,ISN38_RS16350,XeaCFBP3836p_RS14745,K8O61_RS06155,M3O59_RS14510,M0D43_RS17685,KHF85_RS06115,PG878_RS06905,NYR97_RS01460,NYR95_RS07695,QN245_RS06580,Q7W82_RS16920,RAB70_RS10080,RAB71_RS14915,RZV17_RS14505,ACDH77_RS14485,PD885_RS13850,H7A86_RS14660,KHN93_RS15025
OG_1164,KWO_RS06860,AMD14_RS15800,BJD12_RS05990,XJ27_RS23080,XOCgx_RS07155,FLG15_RS15185,,EBN15_RS13115,,AD14011_RS06260,,,XeaCFBP3836p_RS14740,,M3O59_RS14505,M0D43_RS17690,,,NYR97_RS01455,NYR95_RS07700,,,,,RZV17_RS14500,ACDH77_RS14480,PD885_RS13845,H7A86_RS14655,KHN93_RS15020
OG_1165,KWO_RS06865,,,XJ27_RS23085,XOCgx_RS07160,FLG15_RS15175,,,,AD14011_RS06265,,,XeaCFBP3836p_RS14735,,,M0D43_RS17695,,,,NYR95_RS07705,,,,,,ACDH77_RS14475,PD885_RS04830,,
OG_1166,KWO_RS06870;KWO_RS06875,AMD14_RS15785;AMD14_RS15790,BJD12_RS05980;BJD12_RS05985,XJ27_RS00005;XJ27_RS00010,XOCgx_RS07165;XOCgx_RS07175,FLG15_RS15160,FZ025_RS03410,EBN15_RS13110,XaFJ1_RS10540,AD14011_RS06270,G4Q83_RS03665,ISN38_RS16360,XeaCFBP3836p_RS14725;XeaCFBP3836p_RS14730,K8O61_RS06165,M3O59_RS14495;M3O59_RS14500,M0D43_RS17705,KHF85_RS06125,PG878_RS06915,NYR97_RS01440;NYR97_RS01445,NYR95_RS07710,QN245_RS06590,Q7W82_RS16910,RAB70_RS10090,RAB71_RS14905,RZV17_RS14485;RZV17_RS14490,ACDH77_RS14465;ACDH77_RS14470,PD885_RS04835,H7A86_RS14650,KHN93_RS15015
OG_1167,KWO_RS06880,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_1168,KWO_RS06885,AMD14_RS15705,BJD12_RS05970,XJ27_RS06100,XOCgx_RS16300,FLG15_RS15150,FZ025_RS03400,EBN15_RS13025,XaFJ1_RS10525,AD14011_RS06285,G4Q83_RS03680,ISN38_RS16370,XeaCFBP3836p_RS14715,K8O61_RS06175,M3O59_RS14445,M0D43_RS17785,KHF85_RS06135,PG878_RS06940,NYR97_RS01355,NYR95_RS07795,QN245_RS06610,Q7W82_RS16895,RAB70_RS10100,RAB71_RS14895,RZV17_RS14450,ACDH77_RS14455,PD885_RS04850,H7A86_RS14570,KHN93_RS15005
OG_1169,KWO_RS06890,AMD14_RS15700,BJD12_RS05965,XJ27_RS06095,XOCgx_RS16295,FLG15_RS15145,FZ025_RS03395,EBN15_RS13020,XaFJ1_RS10520,AD14011_RS06290,G4Q83_RS03685,ISN38_RS16375,XeaCFBP3836p_RS14710,K8O61_RS06180,M3O59_RS14440,M0D43_RS17790,KHF85_RS06140,PG878_RS06945,NYR97_RS01350,NYR95_RS07800,QN245_RS06615,Q7W82_RS16890,RAB70_RS10105,RAB71_RS14890,RZV17_RS14445,ACDH77_RS14450,PD885_RS04855,H7A86_RS14565,KHN93_RS15000
OG_1170,KWO_RS06900,AMD14_RS15695,BJD12_RS05960,XJ27_RS06090,XOCgx_RS16290,FLG15_RS15140,FZ025_RS03390,EBN15_RS13015,XaFJ1_RS10500,AD14011_RS06295,G4Q83_RS03700,ISN38_RS16395,XeaCFBP3836p_RS14705,K8O61_RS06200,M3O59_RS14435,M0D43_RS17795,KHF85_RS06160,PG878_RS06990,NYR97_RS01345,NYR95_RS07805,QN245_RS06660,Q7W82_RS16845,RAB70_RS10140,RAB71_RS14845,RZV17_RS14440,ACDH77_RS14445,PD885_RS04860,H7A86_RS14560,KHN93_RS14995
OG_1171,KWO_RS06905,AMD14_RS15690,BJD12_RS05955,XJ27_RS06085,XOCgx_RS16285,FLG15_RS15135,FZ025_RS03385,EBN15_RS13010,XaFJ1_RS10495,AD14011_RS06300,G4Q83_RS03705,ISN38_RS16400,XeaCFBP3836p_RS14700,K8O61_RS06205,M3O59_RS14430,M0D43_RS17800,KHF85_RS06165,PG878_RS06995,NYR97_RS01340,NYR95_RS07810,QN245_RS06665,Q7W82_RS16840,RAB70_RS10145,RAB71_RS14840,RZV17_RS14435,ACDH77_RS14440,PD885_RS04865,H7A86_RS14555,KHN93_RS14990
OG_1172,KWO_RS06910,AMD14_RS15685,BJD12_RS05950,XJ27_RS06080,XOCgx_RS16280,FLG15_RS15130,FZ025_RS03380,EBN15_RS13005,XaFJ1_RS10490,AD14011_RS06305,G4Q83_RS03710,ISN38_RS16405,XeaCFBP3836p_RS14695,K8O61_RS06210,M3O59_RS14425,M0D43_RS17805,KHF85_RS06170,PG878_RS07000,NYR97_RS01335,NYR95_RS07815,QN245_RS06670,Q7W82_RS16835,RAB70_RS10150,RAB71_RS14835,RZV17_RS14430,ACDH77_RS14435,PD885_RS04870,H7A86_RS14550,KHN93_RS14985
OG_1173,KWO_RS06915,AMD14_RS15680,BJD12_RS05940,XJ27_RS06070,XOCgx_RS16275,FLG15_RS15125,FZ025_RS03365,EBN15_RS13000,,AD14011_RS06310,G4Q83_RS03725,,XeaCFBP3836p_RS14690,,M3O59_RS14420,M0D43_RS17810,,,NYR97_RS01330,NYR95_RS07825,,,,,RZV17_RS14425,ACDH77_RS14430,PD885_RS04880,H7A86_RS14540,KHN93_RS14975
OG_1174,KWO_RS06920,AMD14_RS15675,BJD12_RS05935,XJ27_RS06065,XOCgx_RS16270,FLG15_RS15120,FZ025_RS03360,EBN15_RS12995,,AD14011_RS06315,G4Q83_RS03730,,XeaCFBP3836p_RS14685,,M3O59_RS14415,M0D43_RS17815,,,NYR97_RS01325,NYR95_RS07830,,,,,RZV17_RS14420,ACDH77_RS14425,PD885_RS04885,H7A86_RS14535,KHN93_RS14970
OG_1175,KWO_RS06925,AMD14_RS15670,BJD12_RS05930,XJ27_RS06060,XOCgx_RS16265,FLG15_RS15115,FZ025_RS03355,EBN15_RS12990,,AD14011_RS06320,,,XeaCFBP3836p_RS14680,,M3O59_RS14410,M0D43_RS17820,,,NYR97_RS01320,NYR95_RS07835,,,,,RZV17_RS14415,ACDH77_RS14420,,H7A86_RS14530,KHN93_RS14965
OG_1176,KWO_RS06930,AMD14_RS15665,BJD12_RS05925,XJ27_RS06055,XOCgx_RS16260,FLG15_RS15110,FZ025_RS03350,EBN15_RS12985,,AD14011_RS06325,G4Q83_RS03735,,XeaCFBP3836p_RS14675,,M3O59_RS14405,M0D43_RS17825,,,NYR97_RS01315,NYR95_RS07840,,,,,RZV17_RS14410,ACDH77_RS14415,PD885_RS04895,H7A86_RS14525,KHN93_RS14960
OG_1177,KWO_RS06935,AMD14_RS15660,BJD12_RS05920,XJ27_RS06050,XOCgx_RS16255,FLG15_RS15105,FZ025_RS03345,EBN15_RS12980,,AD14011_RS06330,G4Q83_RS03740,,XeaCFBP3836p_RS14670,,M3O59_RS14400,M0D43_RS17830,,,NYR97_RS01310,NYR95_RS07845,,,,,RZV17_RS14405,ACDH77_RS14410,PD885_RS04900,H7A86_RS14520,KHN93_RS14955
OG_1178,KWO_RS06940,AMD14_RS15655,BJD12_RS05915,XJ27_RS06045,XOCgx_RS16250,FLG15_RS15100,FZ025_RS03340,EBN15_RS12975,,AD14011_RS06335,G4Q83_RS03755,,XeaCFBP3836p_RS14665,,M3O59_RS14395,M0D43_RS17835,,,NYR97_RS01305,NYR95_RS07850,,,,,RZV17_RS14400,ACDH77_RS14405,PD885_RS04905,H7A86_RS14515,KHN93_RS14950
OG_1179,KWO_RS06945,AMD14_RS15650,BJD12_RS05910,XJ27_RS06040,XOCgx_RS16245,FLG15_RS15095,FZ025_RS03335,EBN15_RS12970,,AD14011_RS06340,G4Q83_RS03760,ISN38_RS08570,XeaCFBP3836p_RS14660,K8O61_RS01615,M3O59_RS14390,M0D43_RS17840,KHF85_RS02110,PG878_RS01980,NYR97_RS01300,NYR95_RS07855,QN245_RS01915,Q7W82_RS01180,RAB70_RS05260,RAB71_RS19835,RZV17_RS14395,ACDH77_RS14400,PD885_RS04910,H7A86_RS14510,KHN93_RS14945
OG_1180,KWO_RS06950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_1181,KWO_RS06955,AMD14_RS15640,BJD12_RS05900,XJ27_RS06035,XOCgx_RS16235,FLG15_RS15085,FZ025_RS03330,EBN15_RS12965,,AD14011_RS06345,,ISN38_RS16420,XeaCFBP3836p_RS14655,K8O61_RS06225,M3O59_RS14385,M0D43_RS17845,KHF85_RS06185,PG878_RS07010,NYR97_RS01295,NYR95_RS07860,QN245_RS06680,Q7W82_RS16825,RAB70_RS10160,RAB71_RS14825,RZV17_RS14390,ACDH77_RS14395,,H7A86_RS14505,KHN93_RS14940
OG_1182,KWO_RS06960,AMD14_RS15635,BJD12_RS05895,XJ27_RS06030,XOCgx_RS16230,FLG15_RS15080,FZ025_RS03325,EBN15_RS12960,,AD14011_RS06350,,ISN38_RS16425,XeaCFBP3836p_RS14650,K8O61_RS06230,M3O59_RS14380,M0D43_RS17850,KHF85_RS06190,PG878_RS07015,NYR97_RS01290,NYR95_RS07865,QN245_RS06685,Q7W82_RS16820,RAB70_RS10165,RAB71_RS14820,RZV17_RS14385,ACDH77_RS14390,,H7A86_RS14500,KHN93_RS14935
OG_1183,KWO_RS06965,AMD14_RS15630,BJD12_RS05885,XJ27_RS06025,XOCgx_RS16225,FLG15_RS15075,FZ025_RS03090,,XaFJ1_RS10440,AD14011_RS06355,G4Q83_RS05645,ISN38_RS16490,XeaCFBP3836p_RS14645,K8O61_RS06290,M3O59_RS14375,M0D43_RS17860,KHF85_RS06250,PG878_RS07115,NYR97_RS01285,NYR95_RS07875,QN245_RS06775,Q7W82_RS16715,RAB70_RS10275,RAB71_RS14720,RZV17_RS14380,ACDH77_RS14385,,H7A86_RS14495,KHN93_RS14930
OG_1184,KWO_RS06980,,,XJ27_RS23215,,,,,,,,ISN38_RS09930,,,,,,,,,,,,,,,,,
